Method Combination,Average Runtime,Average Fitness per Generation
single_binary_tournament,0.07948768138885498,-3.9043333333333337,-3.669666666666666,-3.2680000000000007,-3.1006666666666667,-2.7310000000000003,-2.365,-2.2646666666666664,-2.1636666666666664,-1.961000000000001,-1.6933333333333331,-1.6926666666666668,-1.59,-1.4910000000000003,-1.3570000000000004,-1.189666666666667,-1.155666666666667,-1.1199999999999999,-1.02,-0.9849999999999999,-0.9506666666666668,-0.8833333333333333,-0.849,-0.8153333333333334,-0.7476666666666667,-0.6806666666666668,-0.6136666666666666,-0.6133333333333333,-0.613,-0.6123333333333333,-0.6110000000000002,-0.511,-0.4773333333333334,-0.4760000000000001,-0.47500000000000014,-0.4746666666666668,-0.4736666666666668,-0.4723333333333335,-0.47233333333333344,-0.4713333333333335,-0.47066666666666684,-0.40433333333333354,-0.36933333333333346,-0.36933333333333346,-0.36966666666666675,-0.36966666666666675,-0.36966666666666675,-0.36966666666666675,-0.36833333333333346,-0.36800000000000016,-0.3676666666666668,-0.3670000000000001,-0.3666666666666668,-0.3333333333333333,-0.3,-0.299,-0.26566666666666666,-0.23333333333333334,-0.233,-0.19933333333333333,-0.1996666666666667,-0.19933333333333333,-0.16566666666666668,-0.165,-0.13099999999999998,-0.13099999999999998,-0.13066666666666665,-0.12999999999999998,-0.12966666666666665,-0.129,-0.12866666666666665,-0.06300000000000004,-0.06166666666666671,-0.06166666666666671,-0.06133333333333337,-0.06133333333333337,-0.06066666666666671,-0.06133333333333337,-0.06100000000000004,-0.06033333333333337,-0.06000000000000004,-0.05966666666666671,-0.05966666666666671,-0.05966666666666671,-0.05933333333333337,-0.05900000000000004,-0.05900000000000004,-0.05833333333333337,-0.05800000000000004,-0.05800000000000004,-0.057666666666666706,-0.057666666666666706,-0.05733333333333337,-0.05700000000000004,-0.09066666666666667,-0.05800000000000004,-0.05800000000000004,-0.05700000000000004,-0.05733333333333337,-0.05733333333333337,-0.05733333333333337,-0.05700000000000004,-0.05700000000000004,-0.056666666666666705,-0.05633333333333337,-0.056666666666666705,-0.05633333333333337,-0.056000000000000036,-0.056000000000000036,-0.089,-0.056000000000000036,-0.055333333333333366,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.055000000000000035,-0.054333333333333365,-0.054000000000000034,-0.054000000000000034,-0.0536666666666667,-0.0536666666666667,-0.0536666666666667,-0.053333333333333365,-0.053333333333333365,-0.05300000000000003,-0.05233333333333336,-0.05233333333333336,-0.05233333333333336,-0.052000000000000025,-0.052000000000000025,-0.052000000000000025,-0.052000000000000025,-0.051333333333333356,-0.08433333333333336,-0.051000000000000024,-0.051000000000000024,-0.050666666666666686,-0.050333333333333355,-0.049666666666666685,-0.049333333333333354,-0.04900000000000002,-0.04900000000000002,-0.048666666666666684,-0.04833333333333335,-0.04833333333333335,-0.04833333333333335,-0.04833333333333335,-0.04800000000000002,-0.04800000000000002,-0.047666666666666684,-0.08066666666666666,-0.08066666666666666,-0.08033333333333333,-0.08033333333333333,-0.08033333333333333,-0.08033333333333333,-0.08033333333333333,-0.08033333333333333,-0.07966666666666668,-0.07966666666666668,-0.07966666666666668,-0.07966666666666668,-0.07966666666666668,-0.11366666666666668,-0.11333333333333334,-0.08000000000000002,-0.08000000000000002,-0.0476666666666667,-0.04700000000000003,-0.04700000000000003,-0.0466666666666667,-0.0466666666666667,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.04600000000000003,-0.045666666666666696,-0.04533333333333336,-0.04533333333333336,-0.04533333333333336,-0.04533333333333336,-0.04533333333333336,-0.045000000000000026
