Method Combination,Average Runtime,Average Fitness per Generation
cycle_swap_tournament,0.0947087287902832,-3.875333333333333,-3.7406666666666664,-3.505666666666667,-3.4723333333333333,-3.4386666666666668,-3.3386666666666667,-3.2049999999999996,-3.171666666666666,-3.0046666666666657,-2.9379999999999993,-2.8713333333333324,-2.7709999999999995,-2.737333333333333,-2.6703333333333323,-2.569666666666666,-2.569666666666666,-2.5363333333333333,-2.5363333333333333,-2.535333333333333,-2.401333333333334,-2.400666666666667,-2.400333333333334,-2.4000000000000004,-2.3670000000000004,-2.2670000000000003,-2.2336666666666667,-2.166333333333333,-2.132333333333334,-2.131666666666667,-2.0983333333333336,-2.0320000000000005,-2.0316666666666667,-1.9980000000000004,-1.9643333333333337,-1.930666666666667,-1.930666666666667,-1.930666666666667,-1.8973333333333335,-1.8973333333333335,-1.8640000000000003,-1.8636666666666672,-1.8636666666666672,-1.8633333333333337,-1.830333333333334,-1.7963333333333338,-1.762666666666667,-1.762666666666667,-1.728666666666667,-1.6616666666666668,-1.6283333333333336,-1.6283333333333336,-1.6280000000000006,-1.5940000000000003,-1.5940000000000003,-1.5940000000000003,-1.5603333333333333,-1.5266666666666666,-1.4933333333333332,-1.4933333333333332,-1.4590000000000003,-1.4590000000000003,-1.425666666666667,-1.3920000000000001,-1.3920000000000001,-1.358666666666667,-1.358666666666667,-1.358666666666667,-1.358666666666667,-1.3583333333333334,-1.3583333333333334,-1.358,-1.3246666666666669,-1.3246666666666669,-1.3243333333333334,-1.3243333333333334,-1.3243333333333334,-1.2910000000000001,-1.2906666666666669,-1.2906666666666669,-1.2903333333333333,-1.2903333333333333,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.2563333333333335,-1.2563333333333335,-1.2563333333333335,-1.256,-1.256,-1.2556666666666665,-1.2556666666666665,-1.2556666666666665,-1.2556666666666665,-1.1889999999999998,-1.1886666666666665,-1.1886666666666665,-1.1886666666666665,-1.1886666666666665,-1.1886666666666665,-1.1883333333333332,-1.1546666666666665,-1.1546666666666665,-1.1546666666666665,-1.1546666666666665,-1.1546666666666665,-1.1546666666666665,-1.1546666666666665,-1.1546666666666665,-1.121333333333333,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.0876666666666668,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0873333333333333,-1.0539999999999998,-1.0203333333333335,-1.0206666666666668,-1.0206666666666668,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-1.0203333333333335,-0.9870000000000002,-0.9536666666666669,-0.9203333333333336,-0.9203333333333336,-0.9203333333333336,-0.9203333333333336,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.9196666666666667,-0.9196666666666667,-0.9196666666666667,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8860000000000002,-0.8526666666666668
